,Unnamed: 0,id,genero,casado,edad,graduado,profesion,exp_laboral,nivel_gasto,tamanno_familia,anno_nacimiento,generacion,ingresos_anuales,provincia,encuentro_digital,gasto_medio_mensual_cuota,abandono,dias_como_cliente,camp_anno,Cluster,PCA1,PCA2
4542,4542,CLI4544,1,1,80,1,3,2,1,3,1944,0,26142,23,0.779,30,0,212,0.0,1,-29972.290093751737,-831.2516086569012
4543,4543,CLI4545,0,1,44,1,4,2,1,6,1980,1,71764,36,1.606,30,0,450,3.0,0,15649.687227546485,-874.7508037413609
4544,4544,CLI4546,0,0,36,1,0,1,0,3,1988,3,23886,20,1.123,30,1,387,3.0,1,-32228.290788012684,-827.0102284058767
4545,4545,CLI4547,1,0,20,0,3,0,0,3,2004,2,15447,45,2.375,30,1,399,3.0,1,-40667.29143947529,-817.7660982393763
4546,4546,CLI4548,0,1,24,0,5,0,2,3,2000,2,23796,20,2.513,30,0,455,3.0,1,-32318.2876157647,-824.9074868539601
4547,4547,CLI4549,0,1,47,1,8,2,0,2,1977,1,41245,9,1.091,50,1,341,0.5,5,-14869.288973413022,-840.9705852162497
4548,4548,CLI4550,0,1,32,0,3,1,0,4,1992,3,30451,14,1.031,30,0,202,0.0,5,-25663.31442238554,-829.4613855978259
4549,4549,CLI4551,1,1,41,1,5,1,0,6,1983,3,92333,43,1.813,30,0,100,0.0,4,36218.637904214585,-888.9129161117262
4550,4550,CLI4552,1,1,65,1,0,2,0,2,1959,1,28897,44,1.346,30,1,110,0.0,5,-27217.30382892071,-825.9635935487177
4551,4551,CLI4553,0,0,35,0,3,1,0,4,1989,3,31320,8,0.732,30,0,110,0.0,5,-24794.320852438577,-827.3300866038817
4552,4552,CLI4554,0,0,46,0,1,2,0,1,1978,1,28254,42,1.052,30,0,405,3.0,5,-27860.278427015484,-823.2715306908294
4553,4553,CLI4555,0,1,51,1,0,2,0,1,1973,1,66695,23,0.583,50,1,193,0.0,0,10580.68510121839,-859.8552452181893
4554,4554,CLI4556,1,1,58,1,7,2,0,3,1966,1,29355,14,0.622,30,0,532,4.0,5,-26759.256376039513,-822.3197338187238
4555,4555,CLI4557,1,1,45,1,0,2,1,3,1979,1,27301,24,1.928,30,0,92,0.0,5,-28813.31075972076,-819.4091194956573
4556,4556,CLI4558,1,0,23,0,3,0,0,3,2001,2,14541,2,3.065,30,1,229,0.0,1,-41573.29766045683,-805.9190216548832
4557,4557,CLI4559,1,1,68,0,2,2,2,2,1956,1,115713,46,1.287,120,0,460,3.0,2,59598.72961845224,-903.6593227426356
4558,4558,CLI4560,1,0,34,0,3,1,0,1,1990,3,26908,35,1.974,30,0,351,0.5,5,-29206.284322277996,-815.9688603949298
4559,4559,CLI4561,0,0,64,1,4,2,0,1,1960,1,60523,4,1.013,50,1,345,0.5,3,4408.719361948926,-847.7955569885289
4560,4560,CLI4562,1,1,40,1,0,1,0,1,1984,3,105076,3,1.859,50,0,563,1.0,4,48961.70168363278,-890.2555191333895
4561,4561,CLI4563,0,0,31,1,7,0,0,2,1993,3,30121,21,1.031,30,0,71,0.0,5,-25993.3168633508,-816.1674340473073
4562,4562,CLI4564,0,1,52,1,5,2,1,4,1972,1,89349,27,1.306,80,1,194,0.0,4,33234.69391691951,-872.975031262722
4563,4563,CLI4565,0,0,40,0,4,1,0,1,1984,3,24810,19,1.698,30,1,133,0.0,1,-31304.29939120256,-808.9677286319875
4564,4564,CLI4566,1,0,40,1,0,1,0,1,1984,3,85594,3,1.997,50,0,181,0.0,0,29479.67563768063,-867.3135990963001
4565,4565,CLI4567,0,1,36,1,3,1,0,5,1988,3,24873,1,0.709,30,0,192,0.0,1,-31241.292997278677,-807.0167236570669
4566,4566,CLI4568,0,1,51,1,0,2,2,4,1973,1,89948,16,11.305,80,0,46,0.0,4,33833.68011077645,-869.5922947073241
4567,4567,CLI4569,1,1,54,1,0,2,1,2,1970,1,101752,24,1.111,50,0,308,0.5,4,45637.689604240455,-880.0646235778704
4568,4568,CLI4570,1,0,36,0,3,1,0,5,1988,3,29223,23,1.445,30,1,142,0.0,5,-26891.298684478308,-808.275119111463
4569,4569,CLI4571,0,1,54,1,1,2,1,2,1970,1,109262,42,0.642,50,0,302,0.5,2,53147.685781842345,-885.399379632393
4570,4570,CLI4572,1,1,28,1,0,0,0,4,1996,3,24507,15,10.635,30,0,309,0.5,1,-31607.27904943488,-801.6336411770626
4571,4571,CLI4573,1,1,88,1,2,2,0,1,1936,0,86190,9,1.072,50,1,332,0.5,4,30075.725251534503,-860.8631798029919
4572,4572,CLI4574,1,0,40,1,3,1,0,4,1984,3,22492,44,0.686,30,1,369,3.0,1,-33622.262379952255,-797.6524918032874
4573,4573,CLI4575,1,0,29,0,4,0,0,1,1995,3,29458,33,2.547,30,1,308,0.5,5,-26656.278999104503,-803.4683488718947
4574,4574,CLI4576,0,1,50,0,5,2,0,1,1974,1,51782,23,0.818,30,1,162,0.0,3,-4332.298193567389,-824.3005012481281
4575,4575,CLI4577,0,1,45,1,7,2,1,4,1979,1,63835,39,0.663,30,0,548,4.0,3,7720.735481445561,-834.9865798820965
4576,4576,CLI4578,0,1,76,1,0,2,0,2,1948,1,105655,16,15.215,50,0,588,1.0,4,49540.73923568716,-874.8156623176901
4577,4577,CLI4579,1,1,58,1,7,2,1,4,1966,1,109816,49,1.209,80,0,296,0.0,2,53701.709453232965,-877.9392842515836
4578,4578,CLI4580,1,1,45,1,0,2,2,2,1979,1,23006,28,1.284,30,0,35,0.0,1,-33108.291810713556,-792.2272181788358
4579,4579,CLI4581,1,1,47,0,2,2,0,4,1977,1,123399,12,1.15,200,0,298,0.0,2,67284.75557173841,-889.1942965394664
4580,4580,CLI4582,0,1,56,1,0,2,1,2,1968,1,41833,13,0.798,50,0,65,0.0,5,-14281.283417523606,-808.6046937940428
4581,4581,CLI4583,1,1,50,1,0,2,1,6,1974,1,50614,39,0.622,30,0,514,4.0,3,-5500.2508110009,-816.0832609343806
4582,4582,CLI4584,1,1,55,1,2,2,2,3,1969,1,85701,27,0.681,80,0,593,4.0,0,29586.762657314277,-849.326087854005
4583,4583,CLI4585,1,1,63,1,5,2,1,4,1961,1,21024,39,0.837,30,0,384,3.0,1,-35090.23641377312,-785.2159866661023
4584,4584,CLI4586,1,1,77,1,8,2,2,2,1947,1,70538,45,1.424,50,0,31,0.0,0,14423.708546715585,-832.6431036709246
4585,4585,CLI4587,0,1,65,0,0,2,0,3,1959,1,31872,46,1.561,30,0,156,0.0,5,-24242.266485805798,-793.8587842762327
4586,4586,CLI4588,1,1,92,1,8,2,0,1,1932,0,110369,43,0.759,50,0,66,0.0,2,54254.695589482595,-869.5319534913815
4587,4587,CLI4589,0,0,33,1,3,1,0,5,1991,3,31914,7,0.847,30,1,328,0.5,5,-24200.262560706116,-791.8628632272721
4588,4588,CLI4590,1,1,47,1,4,2,1,4,1977,1,60748,35,15.215,80,0,215,0.0,3,4633.738285180923,-819.0405336427648
4589,4589,CLI4591,1,0,44,1,0,2,0,1,1980,1,29316,23,0.985,30,0,175,0.0,5,-26798.27008068176,-787.3588423145511
4590,4590,CLI4592,1,1,81,0,8,2,0,1,1943,0,51938,13,0.896,30,1,341,0.5,3,-4176.245614064166,-808.4144643987765
4591,4591,CLI4593,1,0,36,0,6,1,0,3,1988,3,29723,44,1.767,30,0,209,0.0,5,-26391.26899193739,-785.7485006911002
4592,4592,CLI4594,0,1,69,1,6,2,0,1,1955,1,100946,37,1.737,50,0,266,0.0,4,44831.717940033646,-854.2865863977022
4593,4593,CLI4595,1,1,45,1,2,2,2,5,1979,1,71847,33,1.698,30,0,567,1.0,0,15732.749779842561,-824.8065533254048
4594,4594,CLI4596,0,1,66,0,8,2,1,3,1958,1,115576,31,0.583,30,0,414,3.0,2,59461.715193859476,-866.542778085075
4595,4595,CLI4597,1,1,68,1,0,2,1,1,1956,1,123568,46,1.072,50,1,252,0.0,2,67453.70342359414,-873.3805778930482
4596,4596,CLI4598,1,0,34,1,5,1,0,4,1990,3,31433,2,0.847,30,1,374,3.0,5,-24681.247705929673,-782.383265786957
4597,4597,CLI4599,0,1,31,1,1,0,1,2,1993,3,27465,24,1.859,30,1,239,0.0,5,-28649.26090101679,-777.5372706784783
4598,4598,CLI4600,0,1,41,0,7,1,1,2,1983,3,81821,42,1.077,120,1,218,0.0,0,25706.750586281298,-829.6150384466155
4599,4599,CLI4601,1,1,77,0,8,2,2,2,1947,1,126739,24,1.482,120,1,122,0.0,2,70624.72982956046,-872.500405436569
4600,4600,CLI4602,1,1,86,0,7,2,0,2,1938,0,86928,3,0.974,120,1,212,0.0,4,30813.77288337666,-832.6045668010793
4601,4601,CLI4603,1,0,21,0,8,0,0,3,2003,2,12157,2,1.547,30,0,492,3.0,1,-43957.22347906423,-758.5339029777351
4602,4602,CLI4604,0,0,42,1,0,2,0,8,1982,3,51236,2,1.721,30,0,506,1.0,3,-4878.2360288438795,-795.692986844836
4603,4603,CLI4605,1,0,21,0,7,0,0,3,2003,2,17440,44,2.789,30,0,162,0.0,1,-38674.26240463378,-761.7638191699716
4604,4604,CLI4606,0,1,31,0,5,0,0,1,1993,3,20383,13,1.629,30,1,248,0.0,1,-35731.24825469075,-763.6197066895638
4605,4605,CLI4607,0,1,80,0,2,2,0,3,1944,0,43148,28,0.7,30,0,431,3.0,3,-12966.215377244225,-784.8109470719646
4606,4606,CLI4608,1,1,92,0,8,2,2,2,1932,0,56516,47,0.779,30,1,108,0.0,3,401.74654872706014,-796.9351178152256
4607,4607,CLI4609,1,0,23,0,3,0,0,4,2001,2,13560,38,2.616,30,0,508,4.0,1,-42554.215682362745,-753.8999098139439
4608,4608,CLI4610,1,1,87,0,8,2,2,2,1937,0,100925,49,1.111,120,0,431,3.0,4,44810.79648680764,-838.2248013469416
4609,4609,CLI4611,1,0,22,0,3,0,0,1,2002,2,23847,9,2.306,30,1,132,0.0,1,-32267.26370522175,-762.0275742904969
4610,4610,CLI4612,1,0,65,0,7,2,0,1,1959,1,75995,19,0.72,120,1,171,0.0,0,19880.774019646633,-811.9365691638577
4611,4611,CLI4613,1,1,46,1,0,2,1,3,1978,1,53430,15,0.681,30,0,320,0.5,3,-2684.247490786285,-788.8756599032668
4612,4612,CLI4614,1,1,61,1,1,2,0,4,1963,1,37675,40,1.209,30,1,184,0.0,5,-18439.243070494915,-772.5196101308347
4613,4613,CLI4615,1,1,45,1,0,2,0,2,1979,1,89056,17,1.123,50,0,325,0.5,4,32941.7401654142,-821.6629351035972
4614,4614,CLI4616,1,1,53,1,7,2,0,1,1971,1,125627,15,1.561,50,1,221,0.0,2,69512.70890631623,-856.398398843804
4615,4615,CLI4617,1,1,79,1,2,2,2,4,1945,0,57303,27,0.72,80,0,35,0.0,3,1188.7641368072364,-788.7158272950892
4616,4616,CLI4618,1,1,57,0,0,2,1,6,1967,1,54968,14,1.697,30,0,435,3.0,3,-1146.2247209242923,-785.3527408573318
4617,4617,CLI4619,0,0,28,1,8,0,0,1,1996,3,22520,26,2.133,30,1,396,3.0,1,-33594.22193489266,-752.6742024699815
4618,4618,CLI4620,1,1,62,1,0,2,0,2,1962,1,125947,23,1.346,50,0,55,0.0,2,69832.69873797959,-852.7468483367802
4619,4619,CLI4621,1,1,88,0,8,2,2,2,1936,0,105608,15,1.365,120,0,410,3.0,4,49493.80222278743,-831.8030583565505
4620,4620,CLI4622,1,1,91,0,2,2,0,7,1933,0,46275,22,0.564,30,1,102,0.0,3,-9839.234081373383,-772.9361750372336
4621,4621,CLI4623,1,1,53,1,0,2,1,2,1971,1,23862,20,1.502,30,0,499,3.0,1,-32252.193639258407,-749.9626783577914
4622,4622,CLI4624,0,1,52,1,5,2,1,2,1972,1,99085,33,11.305,50,0,45,0.0,4,42970.71423781873,-822.517171844438
4623,4623,CLI4625,0,1,52,1,5,2,1,2,1972,1,28555,35,1.502,30,0,526,4.0,5,-27559.192380350058,-752.5394284397116
4624,4624,CLI4626,0,1,91,0,8,2,2,2,1933,0,28878,14,0.876,30,1,181,0.0,5,-27236.209414899393,-751.9304293933355
4625,4625,CLI4627,0,1,42,0,4,2,0,1,1982,3,110175,16,1.054,120,1,103,0.0,2,54060.74529066801,-830.3290634664199
4626,4626,CLI4628,1,0,32,1,3,1,0,3,1992,3,25727,1,1.606,30,1,190,0.0,1,-30387.236404820822,-746.8511103031751
4627,4627,CLI4629,1,1,55,1,7,2,1,4,1969,1,44150,46,0.74,30,0,571,4.0,3,-11964.19235955384,-763.7585388775478
4628,4628,CLI4630,0,1,57,0,4,2,1,4,1967,1,31184,48,0.564,30,0,149,0.0,5,-24930.229173474952,-750.1883672294298
4629,4629,CLI4631,1,1,74,0,8,2,2,2,1950,1,77339,24,0.915,120,0,217,0.0,0,21224.80174894017,-794.2390576651387
4630,4630,CLI4632,1,0,36,1,7,1,0,8,1988,3,19607,40,1.652,30,1,159,0.0,1,-36507.229733403015,-736.8808430511863
4631,4631,CLI4633,1,1,40,0,2,1,2,6,1984,3,112998,39,1.468,30,1,175,0.0,2,56883.71190592222,-827.07678912146
4632,4632,CLI4634,1,1,72,0,7,2,1,4,1952,1,29178,28,0.955,30,1,112,0.0,5,-26936.219952960757,-744.2379566927257
4633,4633,CLI4635,0,0,28,0,6,0,0,9,1996,3,20403,28,2.754,30,1,375,3.0,1,-35711.20731147936,-734.6114299145329
4634,4634,CLI4636,1,1,30,0,7,0,0,4,1994,3,25019,25,0.778,30,1,149,0.0,1,-31095.233860780216,-738.1682008716116
4635,4635,CLI4637,1,1,24,0,5,0,0,4,2000,2,21171,41,1.029,30,0,305,0.5,1,-34943.215887379614,-733.3763216765756
4636,4636,CLI4638,1,1,56,0,4,2,1,3,1968,1,124288,30,1.482,200,0,344,0.5,2,68173.82071439555,-833.0522567287726
4637,4637,CLI4639,0,0,46,1,7,2,0,1,1978,1,52261,35,1.482,50,0,457,1.0,3,-3853.1960006511727,-761.7024903413676
4638,4638,CLI4640,1,1,51,1,0,2,1,4,1973,1,89083,40,1.033,80,1,389,3.0,4,32968.7898127517,-796.6727572130394
4639,4639,CLI4641,0,0,25,0,3,0,0,3,1999,2,30485,27,2.961,30,0,573,4.0,5,-25629.187480879384,-738.413845274822
4640,4640,CLI4642,1,1,88,1,8,2,2,2,1936,0,43712,7,0.72,50,0,336,0.5,3,-12402.178112759684,-750.3812294611926
4641,4641,CLI4643,0,1,44,1,7,2,0,6,1980,1,50042,3,1.928,30,0,390,1.0,3,-6072.209131394986,-755.5521986228223
4642,4642,CLI4644,0,1,53,1,0,2,1,2,1971,1,62671,5,1.033,50,1,170,0.0,3,6556.773221270065,-766.9310425947833
4643,4643,CLI4645,0,0,61,1,0,2,0,1,1963,1,88654,10,1.326,50,1,148,0.0,4,32539.758421096427,-791.3090557001706
4644,4644,CLI4646,1,1,40,1,7,1,0,3,1984,3,60859,1,1.192,30,0,436,3.0,3,4744.78946870644,-763.1053638699923
4645,4645,CLI4647,1,1,45,1,0,2,1,2,1979,1,51858,5,0.663,50,0,432,3.0,3,-4256.191252676297,-753.3148672942634
4646,4646,CLI4648,0,0,35,1,0,1,0,3,1989,3,26441,48,1.054,30,1,318,0.5,1,-29673.20126062993,-727.519807964336
4647,4647,CLI4649,1,1,41,1,7,1,1,2,1983,3,71236,28,1.606,50,0,156,0.0,0,15121.764126023409,-770.2975976358548
4648,4648,CLI4650,1,0,33,0,3,1,0,2,1991,3,28391,16,1.169,30,0,300,0.0,5,-27723.203751931014,-727.4284862349241
4649,4649,CLI4651,0,1,87,1,8,2,0,1,1937,0,25643,48,1.502,30,1,227,0.0,1,-30471.179789629237,-723.7607580528465
4650,4650,CLI4652,1,1,72,1,0,2,1,4,1952,1,94809,27,1.346,80,0,320,0.5,4,38694.80125232198,-790.2797806362823
4651,4651,CLI4653,1,1,54,1,2,2,2,4,1970,1,33445,19,1.756,30,0,465,1.0,5,-22669.17416094266,-729.3282216110647
4652,4652,CLI4654,1,1,58,1,0,2,1,4,1966,1,117188,42,0.72,80,0,386,3.0,2,61073.78787830334,-810.1188985227618
4653,4653,CLI4655,1,0,22,0,3,0,0,5,2002,2,15435,6,3.03,30,1,161,0.0,1,-40679.21179159636,-709.8067722038668
4654,4654,CLI4656,0,1,86,0,8,2,2,2,1938,0,127468,15,1.639,120,0,537,4.0,2,71353.83482992374,-818.1225076021074
4655,4655,CLI4657,1,0,35,1,5,1,0,5,1989,3,22057,37,0.916,30,0,150,0.0,1,-34057.20850952246,-714.275344943876
4656,4656,CLI4658,1,0,25,0,3,0,0,2,1999,2,30372,8,2.996,30,1,361,0.5,5,-25742.194745648132,-721.3498337262818
4657,4657,CLI4659,0,1,44,1,0,2,1,2,1980,1,77520,7,0.939,50,0,563,4.0,0,21405.81731077042,-766.3461896624513
4658,4658,CLI4660,0,0,33,0,4,1,0,3,1991,3,30958,27,1.422,30,0,305,0.5,5,-25156.195178000526,-719.9339813600409
4659,4659,CLI4661,1,1,50,1,7,2,0,4,1974,1,30859,42,0.876,30,0,523,4.0,5,-25255.16023943995,-718.7898957170246
4660,4660,CLI4662,1,1,28,0,3,0,1,2,1996,3,23767,7,3.065,30,1,350,0.5,1,-32347.18597607677,-710.9022686379394
4661,4661,CLI4663,0,0,22,0,3,0,0,4,2002,2,20595,12,2.892,30,0,381,3.0,1,-35519.18261712373,-706.7978401126811
4662,4662,CLI4664,0,1,31,1,1,0,1,3,1993,3,28429,44,1.744,30,0,162,0.0,5,-27685.206794280784,-713.4950483728499
4663,4663,CLI4665,0,0,30,1,3,0,0,3,1994,3,21755,22,0.755,30,0,472,3.0,1,-34359.166816180776,-705.910767818601
4664,4664,CLI4666,1,0,21,0,3,0,0,3,2003,2,20566,1,14.775,30,0,110,0.0,1,-35548.21089321385,-703.828543386101
4665,4665,CLI4667,0,0,30,0,5,0,0,1,1994,3,27262,37,1.767,30,0,449,3.0,5,-28852.171200077726,-709.293270767148
4666,4666,CLI4668,0,0,29,1,3,0,0,4,1995,3,19894,0,14.775,30,1,370,3.0,1,-36220.17478392515,-701.1159878791541
4667,4667,CLI4669,1,1,61,0,0,2,1,2,1963,1,69955,1,0.915,30,0,504,4.0,0,13840.824915600984,-748.9733383936991
4668,4668,CLI4670,0,1,45,0,4,2,1,3,1979,1,64089,41,1.33,30,1,235,0.0,3,7974.790767186059,-742.3025493123832
4669,4669,CLI4671,1,0,28,0,3,0,0,4,1996,3,27921,6,2.582,30,1,325,0.5,5,-28193.182854645514,-705.9642357419789
4670,4670,CLI4672,0,1,74,1,0,2,1,2,1950,1,99815,39,1.091,50,0,168,0.0,4,43700.78653304379,-775.2034353312365
4671,4671,CLI4673,0,1,28,0,4,0,1,2,1996,3,30571,44,1.65,30,0,85,0.0,5,-25543.209792857077,-706.6034681754118
4672,4672,CLI4674,1,1,96,1,8,2,0,1,1928,0,77242,40,1.6,50,1,125,0.0,0,21127.810875118812,-751.1696829336515
4673,4673,CLI4675,1,1,29,0,5,0,0,6,1995,3,27920,10,1.65,30,0,495,3.0,5,-28194.159209637448,-701.9263143434655
4674,4674,CLI4676,0,1,41,1,0,1,0,1,1983,3,113034,36,1.422,50,1,279,0.0,2,56919.77605472019,-784.0878918256449
4675,4675,CLI4677,1,0,46,1,5,2,0,1,1978,1,42449,15,1.502,50,0,134,0.0,5,-13665.188726045999,-714.1911959562894
4676,4676,CLI4678,0,0,34,1,3,1,0,4,1990,3,30473,29,1.698,30,0,338,0.5,5,-25641.173003947344,-701.4531878703629
4677,4677,CLI4679,0,0,22,0,3,0,0,3,2002,2,17056,29,13.395,30,0,261,0.0,1,-39058.17820694101,-687.3676811228279
4678,4678,CLI4680,1,1,56,1,7,2,2,4,1968,1,55924,42,0.994,80,0,441,3.0,3,-190.14005663582793,-724.2806634773005
4679,4679,CLI4681,0,1,97,1,8,2,0,1,1927,0,45865,48,1.365,50,0,454,1.0,3,-10249.123283632878,-713.4574997779519
4680,4680,CLI4682,1,0,36,1,3,1,0,4,1988,3,20929,42,1.146,30,0,68,0.0,1,-35185.19204322055,-688.1915406762673
4681,4681,CLI4683,0,0,61,1,0,2,0,1,1963,1,90672,1,1.189,50,1,137,0.0,4,34557.79291673686,-755.2822584054302
4682,4682,CLI4684,1,0,24,0,3,0,0,3,2000,2,16388,11,3.03,30,1,248,0.0,1,-39726.17318896304,-681.7184735432584
4683,4683,CLI4685,0,0,43,1,4,2,0,3,1981,3,33891,20,0.709,30,1,389,3.0,5,-22223.157815441482,-697.7801422502152
4684,4684,CLI4686,1,1,68,1,0,2,0,3,1956,1,64635,15,1.385,80,1,229,0.0,0,8520.842473776262,-726.8338094592691
4685,4685,CLI4687,0,1,41,0,1,1,1,3,1983,3,88911,45,1.744,30,0,388,3.0,4,32796.80560345772,-749.5087488397821
4686,4686,CLI4688,0,0,29,1,1,0,0,1,1995,3,30757,35,2.375,30,1,364,0.5,5,-25357.16319803393,-691.7247319489334
4687,4687,CLI4689,1,0,30,1,0,0,0,2,1994,3,21300,3,1.997,30,1,215,0.0,1,-34814.17209725267,-681.5225490884859
4688,4688,CLI4690,1,0,32,1,3,1,0,4,1992,3,18528,16,0.732,30,1,159,0.0,1,-37586.17448617633,-677.8275509841778
4689,4689,CLI4691,0,0,34,1,7,1,0,1,1990,3,27253,45,1.261,30,0,149,0.0,5,-28861.179468646482,-685.3494925862797
4690,4690,CLI4692,1,1,44,1,7,2,1,5,1980,1,40298,17,1.905,30,0,598,4.0,5,-15816.131161456098,-696.9915094523703
4691,4691,CLI4693,1,1,62,1,7,2,0,2,1962,1,36217,13,1.658,50,0,528,1.0,5,-19897.1156775337,-692.0201435151603
4692,4692,CLI4694,0,1,50,1,0,2,2,5,1974,1,64494,8,1.697,30,0,465,1.0,0,8379.842636974543,-718.6487604999566
4693,4693,CLI4695,0,0,44,1,7,2,0,1,1980,1,48374,17,1.077,50,0,583,4.0,3,-7740.125528413184,-701.8796799636275
4694,4694,CLI4696,1,0,33,1,3,1,0,3,1991,3,26592,15,0.801,30,0,47,0.0,5,-29522.186203671576,-679.7266410295288
4695,4695,CLI4697,1,0,25,0,3,0,0,4,1999,2,24084,23,3.099,30,0,233,0.0,1,-32030.166877807693,-676.2369376132601
4696,4696,CLI4698,1,1,51,1,0,2,0,2,1973,1,70335,48,0.857,50,0,165,0.0,0,14220.819091186131,-720.4155475220041
4697,4697,CLI4699,0,1,43,1,3,2,2,2,1981,3,58212,45,1.169,50,0,284,0.0,3,2097.837367971857,-707.5512063994456
4698,4698,CLI4700,0,1,72,0,8,2,2,9,1952,1,25522,45,0.798,30,1,374,3.0,1,-30592.12346104714,-674.6106531476271
4699,4699,CLI4701,1,0,44,1,0,2,0,1,1980,1,50911,8,1.629,50,0,399,1.0,3,-5203.142159741656,-698.3972225666839
4700,4700,CLI4702,1,1,40,0,4,1,1,1,1984,3,93631,37,1.56,120,0,348,0.5,4,37516.85633428274,-739.1198060502566
4701,4701,CLI4703,0,0,20,0,3,0,0,4,2004,2,23328,18,2.582,30,0,315,0.5,1,-32786.15395193149,-669.4809269059187
4702,4702,CLI4704,1,1,80,1,2,2,2,2,1944,0,71472,16,0.72,50,1,281,0.0,0,15357.853054285355,-715.5015113161653
4703,4703,CLI4705,0,1,74,0,4,2,1,4,1950,1,117970,47,0.7,30,0,182,0.0,2,61855.79813879564,-759.9307932706079
4704,4704,CLI4706,0,1,55,1,0,2,1,3,1969,1,105333,43,1.189,80,0,268,0.0,4,49218.831743874805,-746.5676913671368
4705,4705,CLI4707,1,1,42,1,0,2,1,3,1982,3,93191,10,1.008,30,0,256,0.0,4,37076.807888749696,-733.717568734799
4706,4706,CLI4708,1,0,20,0,3,0,0,5,2004,2,15244,13,1.719,30,0,85,0.0,1,-40870.16957527436,-656.6366297394607
4707,4707,CLI4709,1,0,21,0,8,0,0,4,2003,2,18417,43,3.03,30,0,429,3.0,1,-37697.13136007574,-658.6600268770153
4708,4708,CLI4710,1,0,21,0,3,0,0,4,2003,2,17311,34,1.754,30,0,402,3.0,1,-38803.132660137504,-656.585984209265
4709,4709,CLI4711,0,1,43,1,0,2,0,1,1981,3,99899,20,0.663,50,0,34,0.0,4,43784.79256509166,-736.3146009204665
4710,4710,CLI4712,0,0,29,0,4,0,0,2,1995,3,19078,38,12.015,30,1,286,0.0,1,-37036.14073169937,-656.3367284056549
4711,4711,CLI4713,1,1,64,1,0,2,0,2,1960,1,87341,8,1.111,50,0,61,0.0,4,31226.817509373388,-722.0458419547667
4712,4712,CLI4714,0,0,31,1,0,0,0,2,1993,3,26449,45,1.215,30,1,307,0.5,1,-29665.14024055613,-661.5300539984592
4713,4713,CLI4715,0,1,58,1,0,2,1,2,1966,1,49750,48,1.639,50,0,501,4.0,3,-6364.108579413289,-683.2407831146202
4714,4714,CLI4716,1,0,20,0,5,0,0,2,2004,2,12169,5,1.616,30,0,291,0.0,1,-43945.136381359356,-645.5892297757273
4715,4715,CLI4717,1,1,54,1,7,2,1,4,1970,1,31954,42,1.052,30,0,204,0.0,5,-24160.140164850967,-663.9284875460162
4716,4716,CLI4718,1,0,21,0,3,0,0,3,2003,2,20108,33,1.995,30,0,306,0.5,1,-36006.137584377604,-651.3382000899983
4717,4717,CLI4719,1,0,22,0,5,0,0,4,2002,2,12400,5,2.789,30,1,240,0.0,1,-43714.13830829794,-642.8259025279431
4718,4718,CLI4720,1,1,61,1,0,2,0,2,1963,1,69081,3,0.74,50,0,244,0.0,0,12966.855785653708,-697.1747057479297
4719,4719,CLI4721,0,0,35,1,4,1,0,3,1989,3,25769,23,0.962,30,0,166,0.0,1,-30345.146706088948,-653.897029408874
4720,4720,CLI4722,1,0,30,0,3,0,0,4,1994,3,18411,7,1.56,30,0,508,4.0,1,-37703.10483619754,-645.6377197758356
4721,4721,CLI4723,1,1,79,1,2,2,2,5,1945,0,128901,36,1.697,200,0,161,0.0,2,72786.8924059145,-752.5968616676228
4722,4722,CLI4724,0,0,65,1,0,2,0,1,1959,1,61890,32,1.17,50,0,550,4.0,3,5775.901310779693,-686.0855986889901
4723,4723,CLI4725,0,1,39,1,0,1,0,3,1985,3,19340,12,2.043,30,0,138,0.0,1,-36774.13941839879,-643.6251995406392
4724,4724,CLI4726,0,0,35,1,4,1,0,1,1989,3,26198,7,1.353,30,0,458,3.0,1,-29916.10910854876,-649.2528721997651
4725,4725,CLI4727,0,1,31,1,3,0,2,2,1993,3,26365,46,1.813,30,0,518,4.0,1,-29749.10364751455,-648.4022316089631
4726,4726,CLI4728,1,1,21,0,7,0,0,2,2003,2,16486,18,11.325,30,0,302,0.5,1,-39628.12586873789,-637.8023594921233
4727,4727,CLI4729,1,1,57,1,0,2,2,1,1967,1,93676,1,1.424,50,1,123,0.0,4,37561.832058093496,-712.2187873711091
4728,4728,CLI4730,1,0,32,0,5,1,0,3,1992,3,24653,1,1.008,30,0,62,0.0,1,-31461.150545302993,-643.8301403284604
4729,4729,CLI4731,0,1,56,1,1,2,1,4,1968,1,24492,14,1.346,30,0,286,0.0,1,-31622.11106074404,-642.6243049807363
4730,4730,CLI4732,1,0,30,1,3,0,0,5,1994,3,29794,41,1.928,30,0,146,0.0,5,-26320.143704609414,-646.8315720983319
4731,4731,CLI4733,0,0,52,1,7,2,0,1,1972,1,110572,36,0.661,50,0,567,4.0,2,54457.87191460053,-724.621304783619
4732,4732,CLI4734,1,1,67,0,7,2,0,1,1957,1,59466,18,1.326,30,1,236,0.0,3,3351.8684584464354,-673.788446993085
4733,4733,CLI4735,0,1,83,0,8,2,2,2,1941,0,63659,16,1.326,30,0,446,3.0,3,7544.899017161944,-676.8376616603782
4734,4734,CLI4736,1,0,21,0,3,0,0,1,2003,2,22342,37,1.098,30,1,104,0.0,1,-33772.144327449,-635.563538769673
